Price,Address,City,Bedrooms,Baths,Area,Type
59000000,"G-13, Islamabad",Islamabad,5,6,7 Marla,House
97000000,"G-13, Islamabad",Islamabad,7,6,14 Marla,House
54000000,"G-13, Islamabad",Islamabad,5,6,8 Marla,House
33500000,"G-13, Islamabad",Islamabad,4,6,4 Marla,House
34000000,"G-13, Islamabad",Islamabad,4,6,4 Marla,House
55000000,"G-13, Islamabad",Islamabad,7,6,7 Marla,House
37000000,"G-15/1, G-15",Islamabad,5,6,8 Marla,House
59000000,"G-13, Islamabad",Islamabad,5,6,8 Marla,House
37500000,"River Garden, Islamabad",Islamabad,6,6,8 Marla,House
38500000,"DHA Phase 1 - Sector F, DHA Defence Phase 1",Islamabad,5,3,10.8 Marla,House
460000000,"F-7, Islamabad",Islamabad,6,6,1.33 Kanal,House
200000000,"F-6/1, F-6",Islamabad,5,6,17.8 Marla,House
600000000,"F-8, Islamabad",Islamabad,6,6,4.00 Kanal,House
92500000,"G-13, Islamabad",Islamabad,7,6,14 Marla,House
82500000,"G-13, Islamabad",Islamabad,7,6,10 Marla,House
94000000,"G-13, Islamabad",Islamabad,7,6,14 Marla,House
57000000,"G-13, Islamabad",Islamabad,5,5,7 Marla,House
78000000,"G-13, Islamabad",Islamabad,6,6,10.9 Marla,House
79000000,"G-13, Islamabad",Islamabad,6,6,10.9 Marla,House
97000000,"G-13, Islamabad",Islamabad,6,6,14.2 Marla,House
96000000,"G-13, Islamabad",Islamabad,6,6,14.2 Marla,House
94000000,"G-13, Islamabad",Islamabad,6,6,14.2 Marla,House
30500000,"Bahria Enclave - Sector B1, Bahria Enclave",Islamabad,5,5,5 Marla,House
62500000,"G-13, Islamabad",Islamabad,6,6,10 Marla,House
220000000,"G-6, Islamabad",Islamabad,5,6,1.33 Kanal,House
350000000,"F-6, Islamabad",Islamabad,6,6,1.66 Kanal,House
195000000,"F-6, Islamabad",Islamabad,5,6,17.8 Marla,House
420000000,"F-6, Islamabad",Islamabad,11,6,2.20 Kanal,House
370000000,"F-6, Islamabad",Islamabad,4,5,2.20 Kanal,House
92500000,"Bahria Enclave - Sector M, Bahria Enclave",Islamabad,6,6,1.19 Kanal,House
26500000,"I-11/2, I-11",Islamabad,5,6,4 Marla,House
120000000,"Bahria Enclave, Bahria Town",Islamabad,6,6,1.00 Kanal,House
32000000,"G-13/1, G-13",Islamabad,4,4,4 Marla,House
92000000,"G-13/3, G-13",Islamabad,6,6,14 Marla,House
630000000,"E-7, Islamabad",Islamabad,7,8,1.60 Kanal,House
33000000,"G-13, Islamabad",Islamabad,3,4,4.5 Marla,House
90000000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.00 Kanal,House
46000000,"Bahria Enclave - Sector C3, Bahria Enclave",Islamabad,5,7,10 Marla,House
95000000,"Bahria Enclave - Sector C, Bahria Enclave",Islamabad,5,7,1.00 Kanal,House
46000000,"G-13, Islamabad",Islamabad,5,6,7 Marla,House
48000000,"Bahria Enclave - Sector C1, Bahria Enclave",Islamabad,5,7,10 Marla,House
26000000,"Park View City, Islamabad",Islamabad,5,5,5 Marla,House
16500000,"I-10/1, I-10",Islamabad,4,3,4 Marla,House
102500000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.00 Kanal,House
150000000,"DHA Defence Phase 2, DHA Defence",Islamabad,8,6,1.00 Kanal,House
89000000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.00 Kanal,House
7500000,"Lilly Sector - Block E, DHA Valley - Lilly Sector",Islamabad,2,2,5 Marla,House
8500000,"Lilly Sector - Block D, DHA Valley - Lilly Sector",Islamabad,2,2,5 Marla,House
8200000,"Lilly Sector - Block D, DHA Valley - Lilly Sector",Islamabad,2,2,5 Marla,House
48000000,"CBR Town Phase 1, CBR Town",Islamabad,6,6,12 Marla,House
48000000,"G-13/3, G-13",Islamabad,4,5,8 Marla,House
15500000,"Pakistan Town - Phase 1, Pakistan Town",Islamabad,2,3,5 Marla,House
23000000,"Pakistan Town - Phase 1, Pakistan Town",Islamabad,3,4,10 Marla,House
55000000,"G-13, Islamabad",Islamabad,6,6,10 Marla,House
34500000,"Bahria Enclave - Sector G, Bahria Enclave",Islamabad,5,7,8 Marla,House
97500000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.00 Kanal,House
140000000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.50 Kanal,House
117000000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.00 Kanal,House
94000000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.00 Kanal,House
15000000,"Lilly Sector - Block B, DHA Valley - Lilly Sector",Islamabad,3,3,8 Marla,House
7500000,"Lilly Sector - Block B, DHA Valley - Lilly Sector",Islamabad,2,2,5 Marla,House
15500000,"Lilly Sector - Block A, DHA Valley - Lilly Sector",Islamabad,3,3,8 Marla,House
7400000,"Lilly Sector - Block A, DHA Valley - Lilly Sector",Islamabad,2,2,5 Marla,House
15500000,"DHA Valley - Lilly Sector, DHA Valley",Islamabad,3,3,8 Marla,House
7800000,"Lilly Sector - DHA Homes, DHA Valley - Lilly Sector",Islamabad,2,2,5 Marla,House
14800000,"Oleander Sector - DHA Homes Block A, DHA Valley - Oleander Sector",Islamabad,3,3,8 Marla,House
15000000,"Oleander Sector - DHA Homes Block A, DHA Valley - Oleander Sector",Islamabad,3,3,8 Marla,House
87500000,"DHA Defence Phase 2, DHA Defence",Islamabad,5,5,1.00 Kanal,House
130000000,"DHA Defence Phase 2, DHA Defence",Islamabad,5,5,14.2 Marla,House
45000000,"Soan Garden, Islamabad",Islamabad,7,6,12 Marla,House
36000000,"Soan Garden, Islamabad",Islamabad,7,6,10 Marla,House
36000000,"G-13/1, G-13",Islamabad,5,5,5 Marla,House
48000000,"CBR Town Phase 1 - Block C, CBR Town Phase 1",Islamabad,7,6,15 Marla,House
35000000,"Soan Garden - Block H, Soan Garden",Islamabad,7,6,10 Marla,House
110000000,"DHA Defence Phase 2, DHA Defence",Islamabad,8,6,1.00 Kanal,House
65000000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.00 Kanal,House
45000000,"G-16/3, G-16",Islamabad,6,6,12.4 Marla,House
27000000,"F-17/2, F-17",Islamabad,5,8,8 Marla,House
400000000,"G-6, Islamabad",Islamabad,5,5,2.40 Kanal,House
52500000,"Bahria Enclave, Bahria Town",Islamabad,5,6,10 Marla,House
30000000,"G-13, Islamabad",Islamabad,4,5,4.4 Marla,House
40000000,"Pakistan Town, Islamabad",Islamabad,6,6,10 Marla,House
38000000,"Top City 1 - Block A, Top City 1",Islamabad,5,6,10 Marla,House
80000000,"Top City 1 - Block B, Top City 1",Islamabad,6,6,1.00 Kanal,House
79000000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.00 Kanal,House
107000000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.00 Kanal,House
23000000,"Bahria Enclave, Bahria Town",Islamabad,3,4,5 Marla,House
75000000,"DHA Phase 2 - Sector G, DHA Defence Phase 2",Islamabad,5,5,1.00 Kanal,House
500000000,"F-6, Islamabad",Islamabad,5,6,2.40 Kanal,House
55000000,"Bahria Enclave - Sector C3, Bahria Enclave",Islamabad,5,5,10 Marla,House
27500000,"Jinnah Gardens Phase 1, Jinnah Gardens",Islamabad,4,5,7 Marla,House
60000000,"G-13, Islamabad",Islamabad,5,6,7 Marla,House
16500000,"D-17, Islamabad",Islamabad,4,5,7 Marla,House
30000000,"D-17, Islamabad",Islamabad,6,6,10 Marla,House
25000000,"D-17, Islamabad",Islamabad,5,6,8 Marla,House
47500000,"Bahria Enclave - Sector C1, Bahria Enclave",Islamabad,5,5,10 Marla,House
119000000,"DHA Defence Phase 2, DHA Defence",Islamabad,5,6,1.00 Kanal,House
135000000,"DHA Defence Phase 2, DHA Defence",Islamabad,5,6,1.00 Kanal,House
120000000,"DHA Defence Phase 2, DHA Defence",Islamabad,10,6,1.00 Kanal,House
95000000,"DHA Defence Phase 2, DHA Defence",Islamabad,5,6,1.00 Kanal,House
119500000,"DHA Defence Phase 2, DHA Defence",Islamabad,5,6,1.00 Kanal,House
40000000,"Bahria Enclave - Sector B2, Bahria Enclave",Islamabad,4,4,10 Marla,House
460000000,"F-8, Islamabad",Islamabad,4,4,2.40 Kanal,House
7500000,"DHA Homes, DHA Valley",Islamabad,2,2,5 Marla,House
57000000,"Bahria Enclave - Sector A, Bahria Enclave",Islamabad,5,5,10 Marla,House
370000000,"F-7, Islamabad",Islamabad,7,6,1.06 Kanal,House
41500000,"Top City 1 - Block A, Top City 1",Islamabad,5,6,10 Marla,House
43000000,"Top City 1, Islamabad",Islamabad,4,5,10 Marla,House
140000000,"E-11, Islamabad",Islamabad,7,6,1.00 Kanal,House
400000000,"G-6, Islamabad",Islamabad,6,6,2.40 Kanal,House
850000000,"F-6, Islamabad",Islamabad,7,6,2.50 Kanal,House
430000000,"F-8, Islamabad",Islamabad,6,6,2.00 Kanal,House
84000000,"DHA Defence Phase 2, DHA Defence",Islamabad,5,6,1.00 Kanal,House
137500000,"DHA Defence Phase 2, DHA Defence",Islamabad,5,6,1.00 Kanal,House
41500000,"Bahria Enclave, Bahria Town",Islamabad,4,4,8 Marla,House
550000000,"F-6, Islamabad",Islamabad,10,6,1.66 Kanal,House
400000000,"F-6/2, F-6",Islamabad,5,6,2.00 Kanal,House
370000000,"F-7, Islamabad",Islamabad,5,6,1.52 Kanal,House
50000000,"Bahria Enclave, Bahria Town",Islamabad,5,6,10 Marla,House
110000000,"Bahria Enclave, Bahria Town",Islamabad,5,6,1.00 Kanal,House
45000000,"River Garden, Islamabad",Islamabad,6,6,10 Marla,House
32500000,"River Garden, Islamabad",Islamabad,4,4,7 Marla,House
92500000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.00 Kanal,House
147500000,"Bahria Garden City - Zone 1, Bahria Garden City",Islamabad,6,6,1.70 Kanal,House
147500000,"Bahria Garden City - Zone 1, Bahria Garden City",Islamabad,5,6,1.60 Kanal,House
360000000,"F-8, Islamabad",Islamabad,6,6,2.00 Kanal,House
75000000,"E-11, Islamabad",Islamabad,7,6,8 Marla,House
540000000,"F-6, Islamabad",Islamabad,6,6,1.80 Kanal,House
640000000,"F-7/3, F-7",Islamabad,6,6,2.50 Kanal,House
45000000,"DHA Defence Phase 1, DHA Defence",Islamabad,5,6,10 Marla,House
120000000,"DHA Phase 2 - Sector A, DHA Defence Phase 2",Islamabad,6,6,1.00 Kanal,House
420000000,"F-7, Islamabad",Islamabad,5,6,2.00 Kanal,House
320000000,"E-7, Islamabad",Islamabad,6,6,1.00 Kanal,House
450000000,"E-7, Islamabad",Islamabad,5,6,1.60 Kanal,House
450000000,"F-7, Islamabad",Islamabad,7,6,1.33 Kanal,House
600000000,"F-7, Islamabad",Islamabad,10,6,2.49 Kanal,House
260000000,"G-6, Islamabad",Islamabad,5,6,2.00 Kanal,House
500000000,"F-6, Islamabad",Islamabad,11,6,2.40 Kanal,House
28000000,"I-10, Islamabad",Islamabad,4,4,5.6 Marla,House
31000000,"Faisal Town Phase 1, Faisal Town - F-18",Islamabad,4,4,8 Marla,House
47500000,"Bahria Enclave - Sector C2, Bahria Enclave",Islamabad,5,6,10 Marla,House
99000000,"DHA Phase 2 - Sector B, DHA Defence Phase 2",Islamabad,6,6,1.00 Kanal,House
92000000,"DHA Phase 2 - Sector G, DHA Defence Phase 2",Islamabad,6,6,1.00 Kanal,House
84500000,"DHA Phase 2 - Sector A, DHA Defence Phase 2",Islamabad,6,6,1.00 Kanal,House
97500000,"DHA Phase 2 - Sector C, DHA Defence Phase 2",Islamabad,6,6,1.00 Kanal,House
45500000,"Gulberg Residencia - Block F, Gulberg Residencia",Islamabad,5,6,8 Marla,House
25000000,"Jinnah Gardens Phase 1, Jinnah Gardens",Islamabad,3,4,7 Marla,House
6200000,"Oleander Sector - Block B, DHA Valley - Oleander Sector",Islamabad,2,2,5 Marla,House
6800000,"Oleander Sector - Block D, DHA Valley - Oleander Sector",Islamabad,2,2,5 Marla,House
12700000,"Oleander Sector - DHA Homes Block A, DHA Valley - Oleander Sector",Islamabad,3,3,8 Marla,House
65000000,"DHA Defence Phase 2, DHA Defence",Islamabad,8,6,12 Marla,House
370000000,"F-6, Islamabad",Islamabad,8,6,1.66 Kanal,House
455000000,"F-7, Islamabad",Islamabad,8,6,2.13 Kanal,House
350000000,"F-6, Islamabad",Islamabad,7,6,1.00 Kanal,House
350000000,"F-6/1, F-6",Islamabad,6,6,1.66 Kanal,House
240000000,"F-7, Islamabad",Islamabad,6,6,1.33 Kanal,House
19000000,"Jinnah Gardens Phase 1, Jinnah Gardens",Islamabad,2,3,7 Marla,House
20500000,"Soan Garden, Islamabad",Islamabad,4,4,5.6 Marla,House
154000000,"D-12/4, D-12",Islamabad,9,6,14 Marla,House
127500000,"I-8, Islamabad",Islamabad,7,6,14.2 Marla,House
22500000,"D-17, Islamabad",Islamabad,5,6,7 Marla,House
25000000,"DHA Defence Phase 3, DHA Defence",Islamabad,3,4,5.3 Marla,House
110000000,"I-8, Islamabad",Islamabad,7,6,12 Marla,House
110000000,"I-8, Islamabad",Islamabad,6,6,12.4 Marla,House
11700000,"Bahria Oriental Garden, Bahria Town",Islamabad,2,2,4.3 Marla,House
320000000,"F-7, Islamabad",Islamabad,5,6,1.33 Kanal,House
60000000,"Bahria Enclave, Bahria Town",Islamabad,5,6,10 Marla,House
85000000,"Top City 1 - Block B, Top City 1",Islamabad,6,6,1.00 Kanal,House
27500000,"Bani Gala, Islamabad",Islamabad,4,5,7 Marla,House
74000000,"G-13, Islamabad",Islamabad,5,6,10 Marla,House
57500000,"G-13, Islamabad",Islamabad,5,5,7 Marla,House
17000000,"H-13, Islamabad",Islamabad,6,6,5 Marla,House
18500000,"Ghauri Town, Islamabad",Islamabad,5,6,5 Marla,House
160000000,"I-8, Islamabad",Islamabad,6,6,1.20 Kanal,House
95000000,"G-10/3, G-10",Islamabad,4,3,14.2 Marla,House
115000000,"I-8/3, I-8",Islamabad,6,6,14.2 Marla,House
350000000,"F-6, Islamabad",Islamabad,6,6,1.20 Kanal,House
430000000,"F-7, Islamabad",Islamabad,8,6,1.33 Kanal,House
5036000,"Bahria Oriental Garden, Bahria Town",Islamabad,1,1,1.9 Marla,House
470000000,"F-7, Islamabad",Islamabad,6,6,1.33 Kanal,House
270000000,"F-7, Islamabad",Islamabad,5,6,1.00 Kanal,House
31000000,"G-13, Islamabad",Islamabad,4,4,4 Marla,House
35000000,"Gulberg Residencia - Block F, Gulberg Residencia",Islamabad,4,4,7 Marla,House
250000000,"Eighteen, Kashmir Highway",Islamabad,5,6,2.00 Kanal,House
36000000,"G-13/1, G-13",Islamabad,4,3,4 Marla,House
42500000,"Top City 1 - Block D, Top City 1",Islamabad,5,6,10 Marla,House
300000000,"F-6, Islamabad",Islamabad,5,5,1.66 Kanal,House
57500000,"Eighteen, Kashmir Highway",Islamabad,5,5,10 Marla,House
185000000,"F-6/1, F-6",Islamabad,5,6,17.8 Marla,House
240000000,"G-6, Islamabad",Islamabad,9,6,1.33 Kanal,House
650000000,"E-7, Islamabad",Islamabad,8,6,2.00 Kanal,House
50000000,"AGHOSH Phase 1, AGHOSH",Islamabad,8,6,1.00 Kanal,House
35000000,"CBR Town, Islamabad",Islamabad,5,6,9.3 Marla,House
290000000,"F-7, Islamabad",Islamabad,5,6,1.00 Kanal,House
410000000,"F-7, Islamabad",Islamabad,6,6,1.33 Kanal,House
170000000,"F-10, Islamabad",Islamabad,5,6,1.11 Kanal,House
90000000,"DHA Defence Phase 1, DHA Defence",Islamabad,6,6,1.00 Kanal,House
280000000,"F-7, Islamabad",Islamabad,4,5,1.06 Kanal,House
455000000,"F-7/2, F-7",Islamabad,11,6,2.13 Kanal,House
460000000,"E-7, Islamabad",Islamabad,4,5,2.00 Kanal,House
800000000,"F-8/2, F-8",Islamabad,6,6,3.55 Kanal,House
62500000,"Bahria Enclave - Sector C1, Bahria Enclave",Islamabad,5,5,10.7 Marla,House
630000000,"E-7, Islamabad",Islamabad,6,6,1.60 Kanal,House
570000000,"E-7, Islamabad",Islamabad,5,6,1.86 Kanal,House
48000000,"Bahria Enclave, Bahria Town",Islamabad,5,6,10 Marla,House
84400000,"DHA Defence Phase 2, DHA Defence",Islamabad,5,6,1.00 Kanal,House
108000000,"Bahria Enclave - Sector C, Bahria Enclave",Islamabad,5,5,1.00 Kanal,House
200000000,"F-10, Islamabad",Islamabad,6,6,1.33 Kanal,House
80000000,"G-13, Islamabad",Islamabad,7,6,10 Marla,House
145000000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.00 Kanal,House
57500000,"G-13, Islamabad",Islamabad,4,5,7 Marla,House
73900000,"G-13, Islamabad",Islamabad,6,6,10 Marla,House
53000000,"DHA Defence Phase 2, DHA Defence",Islamabad,5,6,10 Marla,House
107500000,"I-8/3, I-8",Islamabad,6,6,12.4 Marla,House
225000000,"F-10, Islamabad",Islamabad,6,6,1.47 Kanal,House
140000000,"F-11, Islamabad",Islamabad,5,6,16 Marla,House
185000000,"F-11, Islamabad",Islamabad,5,6,1.00 Kanal,House
160000000,"F-11, Islamabad",Islamabad,5,5,1.00 Kanal,House
24000000,"Soan Garden - Block H, Soan Garden",Islamabad,2,3,8 Marla,House
340000000,"F-10, Islamabad",Islamabad,6,6,2.00 Kanal,House
33500000,"CBR Town Phase 1 - Block C, CBR Town Phase 1",Islamabad,5,6,7 Marla,House
75000000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.00 Kanal,House
155000000,"I-8/3, I-8",Islamabad,6,6,12.4 Marla,House
22000000,"Bahria Enclave, Bahria Town",Islamabad,3,4,5 Marla,House
47000000,"Bahria Enclave, Bahria Town",Islamabad,5,6,12 Marla,House
33000000,"G-13, Islamabad",Islamabad,4,5,5 Marla,House
92500000,"G-13, Islamabad",Islamabad,6,6,14 Marla,House
35000000,"G-13/4, G-13",Islamabad,4,4,4 Marla,House
35000000,"Soan Garden - Block A, Soan Garden",Islamabad,6,6,12 Marla,House
32000000,"Soan Garden - Block H, Soan Garden",Islamabad,6,6,10 Marla,House
650000000,"F-8, Islamabad",Islamabad,6,6,3.55 Kanal,House
30000000,"F-10/3, F-10",Islamabad,3,4,3 Marla,House
450000000,"F-7, Islamabad",Islamabad,5,6,2.13 Kanal,House
370000000,"F-6, Islamabad",Islamabad,6,6,1.06 Kanal,House
8500000,"DHA Valley - Lilly Sector, DHA Valley",Islamabad,2,2,5 Marla,House
28500000,"Faisal Town Phase 1, Faisal Town - F-18",Islamabad,6,5,8 Marla,House
9000000,"Shah Dara, Islamabad",Islamabad,2,2,10 Marla,House
145000000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.50 Kanal,House
105000000,"DHA Defence Phase 2, DHA Defence",Islamabad,5,5,1.00 Kanal,House
35000000,"G-13, Islamabad",Islamabad,4,4,4 Marla,House
41000000,"Bahria Enclave - Sector C1, Bahria Enclave",Islamabad,5,6,10 Marla,House
22500000,"Bahria Enclave - Sector H, Bahria Enclave",Islamabad,3,4,5 Marla,House
300000000,"F-10, Islamabad",Islamabad,5,5,1.33 Kanal,House
150000000,"DHA Defence Phase 2, DHA Defence",Islamabad,7,6,1.50 Kanal,House
950000000,"E-7, Islamabad",Islamabad,5,6,2.00 Kanal,House
21000000,"Bahria Enclave - Sector N, Bahria Enclave",Islamabad,3,5,5 Marla,House
34000000,"G-11/3, G-11",Islamabad,4,4,3.6 Marla,House
77000000,"G-13, Islamabad",Islamabad,7,6,10 Marla,House
39000000,"G-11, Islamabad",Islamabad,4,5,5.6 Marla,House
137000000,"DHA Defence Phase 2, DHA Defence",Islamabad,6,6,1.00 Kanal,House
19500000,"PWD Housing Scheme, Islamabad",Islamabad,4,4,5 Marla,House
18000000,"Soan Garden - Block C, Soan Garden",Islamabad,4,4,5 Marla,House
95000000,"DHA Phase 2 - Sector C, DHA Defence Phase 2",Islamabad,6,6,1.00 Kanal,House
43000000,"PWD Housing Society - Block B, PWD Housing Scheme",Islamabad,6,6,14 Marla,House
22000000,"Soan Garden - Block H, Soan Garden",Islamabad,5,5,6 Marla,House
30000000,"PAF Tarnol - Block F, PAF Tarnol",Islamabad,6,6,10 Marla,House
40000000,"G-13, Islamabad",Islamabad,4,4,4 Marla,House
36500000,"I-11/2, I-11",Islamabad,5,6,6 Marla,House
180000000,"F-11, Islamabad",Islamabad,5,5,1.00 Kanal,House
43500000,"Bahria Enclave, Bahria Town",Islamabad,5,6,10 Marla,House
22500000,"Bahria Enclave - Sector N, Bahria Enclave",Islamabad,3,3,5 Marla,House
40800000,"Bahria Enclave, Bahria Town",Islamabad,4,5,10 Marla,House
36500000,"G-11, Islamabad",Islamabad,4,5,4 Marla,House
128000000,"G-11/2, G-11",Islamabad,7,6,14 Marla,House
95000000,"G-10, Islamabad",Islamabad,7,6,10 Marla,House
98000000,"G-13, Islamabad",Islamabad,6,6,12 Marla,House
85000000,"E-11/2, E-11",Islamabad,6,6,16 Marla,House
25000000,"Pakistan Town - Phase 2, Pakistan Town",Islamabad,3,3,10 Marla,House
42500000,"PWD Housing Society - Block A, PWD Housing Scheme",Islamabad,6,6,12 Marla,House
82500000,"G-13/2, G-13",Islamabad,7,6,14 Marla,House
550000000,"F-7, Islamabad",Islamabad,5,6,2.49 Kanal,House
51000000,"G-13, Islamabad",Islamabad,5,6,7 Marla,House
32000000,"G-13, Islamabad",Islamabad,4,5,4.4 Marla,House
48500000,"Bahria Enclave, Bahria Town",Islamabad,5,6,10 Marla,House
21400000,"Bahria Enclave, Bahria Town",Islamabad,3,4,5 Marla,House
21000000,"Blue Area, Islamabad",Islamabad,3,3,4.4 Marla,House
39400000,"Bahria Enclave, Bahria Town",Islamabad,5,6,10 Marla,House
26000000,"MPCHS - Block E, MPCHS - Multi Gardens",Islamabad,4,6,8 Marla,House
28500000,"MPCHS - Block C, MPCHS - Multi Gardens",Islamabad,4,5,8 Marla,House
47000000,"Top City 1 - Block D, Top City 1",Islamabad,4,6,10 Marla,House
40000000,"Bahria Enclave - Sector B1, Bahria Enclave",Islamabad,5,5,10 Marla,House
450000000,"F-7, Islamabad",Islamabad,8,6,1.33 Kanal,House
224899999,"F-7, Islamabad",Islamabad,5,6,1.06 Kanal,House
300000000,"F-10, Islamabad",Islamabad,6,6,1.33 Kanal,House
38500000,"Bahria Enclave, Bahria Town",Islamabad,5,6,10 Marla,House
44500000,"Bahria Enclave, Bahria Town",Islamabad,5,6,10 Marla,House
44000000,"Bahria Enclave, Bahria Town",Islamabad,5,6,10 Marla,House
130000000,"D-12/4, D-12",Islamabad,6,6,10 Marla,House
39000000,"Top City 1 - Block A, Top City 1",Islamabad,5,6,10 Marla,House
41000000,"Top City 1 - Block A, Top City 1",Islamabad,6,6,10 Marla,House
46000000,"Top City 1 - Block A, Top City 1",Islamabad,7,6,10 Marla,House
57500000,"G-13/2, G-13",Islamabad,5,6,8 Marla,House
92500000,"G-13/1, G-13",Islamabad,7,6,14 Marla,House
42500000,"Top City 1 - Block A, Top City 1",Islamabad,5,6,10 Marla,House
470000000,"F-8, Islamabad",Islamabad,8,6,2.49 Kanal,House
280000000,"F-8, Islamabad",Islamabad,5,6,1.33 Kanal,House
600000000,"F-8, Islamabad",Islamabad,11,6,4.00 Kanal,House
360000000,"F-8, Islamabad",Islamabad,4,5,2.00 Kanal,House
390000000,"F-8, Islamabad",Islamabad,10,6,2.13 Kanal,House
300000000,"F-8, Islamabad",Islamabad,4,5,1.77 Kanal,House
360000000,"F-8, Islamabad",Islamabad,5,6,1.90 Kanal,House
300000000,"F-8, Islamabad",Islamabad,7,6,1.77 Kanal,House
320000000,"F-7, Islamabad",Islamabad,7,6,1.08 Kanal,House
180000000,"D-12, Islamabad",Islamabad,9,6,1.00 Kanal,House
25900000,"F-17, Islamabad",Islamabad,5,6,8 Marla,House
27700000,"F-17, Islamabad",Islamabad,5,6,10 Marla,House
34000000,"F-17, Islamabad",Islamabad,5,6,10 Marla,House
25500000,"F-17, Islamabad",Islamabad,6,6,10 Marla,House
95000000,"DHA Defence Phase 2, DHA Defence",Islamabad,5,5,1.00 Kanal,House
26000000,"Mumtaz City - Ravi Block, Mumtaz City",Islamabad,4,5,6 Marla,House
35000000,"Pir Sohawa Road, Pir Sohawa",Islamabad,3,3,11.1 Marla,House
35000000,"Pir Sohawa, Islamabad",Islamabad,3,3,11.1 Marla,House
20000000,"Soan Garden - Block D, Soan Garden",Islamabad,4,2,5 Marla,House
182000000,"F-6, Islamabad",Islamabad,4,5,17.8 Marla,House
95000000,"DHA Phase 1 - Sector E, DHA Defence Phase 1",Islamabad,6,6,1.00 Kanal,House
80000000,"G-13, Islamabad",Islamabad,7,8,14 Marla,House
47000000,"G-13, Islamabad",Islamabad,4,5,5 Marla,House
